  9.0378589930E-02  2.6873705771E+03  2.5521288950E+03  2.5580954458E+03  0.0000000000E+00
  9.3131095170E-02  2.5772876927E+03  2.4089919967E+03  2.4216392948E+03  0.0000000000E+00
  9.5967322590E-02  2.4702466330E+03  2.2811307917E+03  2.2994371355E+03  0.0000000000E+00
  9.8889939490E-02  2.3662505253E+03  2.1701282948E+03  2.1925748517E+03  0.0000000000E+00
  1.0190156850E-01  2.2653015110E+03  2.0762426292E+03  2.1019139282E+03  0.0000000000E+00
  1.0500499610E-01  2.1673932621E+03  1.9984012181E+03  2.0251160758E+03  0.0000000000E+00
  1.0820284490E-01  2.0725214023E+03  1.9343845434E+03  1.9610596592E+03  0.0000000000E+00
  1.1149808760E-01  1.9806676533E+03  1.8809610139E+03  1.9061291137E+03  0.0000000000E+00
  1.1489379410E-01  1.8918088755E+03  1.8339148759E+03  1.8566192907E+03  0.0000000000E+00
  1.1839278790E-01  1.8059255307E+03  1.7880859232E+03  1.8084357496E+03  0.0000000000E+00
  1.2199835480E-01  1.7229836124E+03  1.7378522131E+03  1.7563557532E+03  0.0000000000E+00
  1.2571373580E-01  1.6429483614E+03  1.6783751638E+03  1.6970794184E+03  0.0000000000E+00
  1.2954236570E-01  1.5657789063E+03  1.6071540939E+03  1.6278751426E+03  0.0000000000E+00
  1.3348747790E-01  1.4914364267E+03  1.5248686828E+03  1.5508606744E+03  0.0000000000E+00
  1.3755275310E-01  1.4198715855E+03  1.4347720634E+03  1.4678816299E+03  0.0000000000E+00
  1.4174196120E-01  1.3510326681E+03  1.3412946549E+03  1.3828197523E+03  0.0000000000E+00
  1.4605860410E-01  1.2848710396E+03  1.2491839102E+03  1.3005670884E+03  0.0000000000E+00
  1.5050670500E-01  1.2213286319E+03  1.1634368830E+03  1.2231883570E+03  0.0000000000E+00
  1.5509027240E-01  1.1603472726E+03  1.0888764210E+03  1.1556873456E+03  0.0000000000E+00
  1.5981358290E-01  1.1018649749E+03  1.0285422092E+03  1.0989412642E+03  0.0000000000E+00
  1.6468058530E-01  1.0458234988E+03  9.8212807836E+02  1.0531827100E+03  0.0000000000E+00
  1.6969580950E-01  9.9215743756E+02  9.4619254854E+02  1.0150239851E+03  0.0000000000E+00
  1.7486394940E-01  9.4080034545E+02  9.1586631691E+02  9.8068010747E+02  0.0000000000E+00
  1.8018929660E-01  8.9169010045E+02  8.8610709378E+02  9.4706299855E+02  0.0000000000E+00
